,Unnamed: 0,WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,DESCRIPTION,MANUFACTURER,CATEGORY,SUB_CATEGORY,PRODUCT_SIZE,STORE_ID,STORE_NAME,ADDRESS_CITY_NAME,ADDRESS_STATE_PROV_CODE,MSA_CODE,SEG_VALUE_NAME,PARKING_SPACE_QTY,SALES_AREA_SIZE_NUM,AVG_WEEKLY_BASKETS
449324,449324,2011-08-03,2513,1600027527,111,100,100,296.37,2.67,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2513,HOUSTON,HOUSTON,TX,26420,UPSCALE,,61833,32422.99359
449370,449370,2011-08-03,2523,1600027527,127,102,97,354.33,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2523,LANDMARK PLACE S/C,GRAND PRAIRIE,TX,19100,VALUE,252.0,34373,14201.326923
449405,449405,2011-08-03,2541,1600027527,42,40,38,115.5,2.75,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2541,NORWOOD,ARLINGTON,TX,19100,MAINSTREAM,300.0,29231,11019.352564
449445,449445,2011-08-03,4245,1600027527,280,190,186,820.4000000000001,2.93,3.18,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4245,LAWRENCEBURG,LAWRENCEBURG,IN,17140,MAINSTREAM,,58563,19274.673077
449495,449495,2011-08-03,4259,1600027527,87,75,73,258.39000000000004,2.97,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4259,WARSAW AVENUE,CINCINNATI,OH,17140,VALUE,,48813,31177.333333
449536,449536,2011-08-03,4489,1600027527,353,222,208,946.04,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4489,SWEETWATER PLAZA,SUGAR LAND,TX,26420,UPSCALE,,49030,21344.794872
449582,449582,2011-08-03,4503,1600027527,367,269,264,1023.93,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4503,ROCKWALL,ROCKWALL,TX,19100,UPSCALE,,56230,25289.326923
449626,449626,2011-08-03,4521,1600027527,85,71,71,227.8,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4521,PARKWAY SQUARE S/C,COLLEGE STATION,TX,17780,MAINSTREAM,418.0,34628,25632.807692
449667,449667,2011-08-03,6179,1600027527,240,173,171,717.6,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6179,DEERFIELD TWP,MASON,OH,17140,UPSCALE,,54448,35287.974359
449717,449717,2011-08-03,6187,1600027527,412,283,281,1231.88,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6187,ST. MARYS,SAINT MARYS,OH,47540,MAINSTREAM,,55474,20015.320513
449766,449766,2011-08-03,6379,1600027527,282,213,205,755.76,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6379,KINGWOOD,KINGWOOD,TX,26420,MAINSTREAM,,50237,20620.423077
449812,449812,2011-08-03,6431,1600027527,220,169,161,589.6,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6431,AT WARD ROAD,BAYTOWN,TX,26420,VALUE,350.0,43698,24321.942308
449847,449847,2011-08-03,8035,1600027527,20,16,16,59.8,2.99,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8035,OVER-THE-RHINE,CINCINNATI,OH,17140,VALUE,17.0,10788,10434.705128
449878,449878,2011-08-03,8041,1600027527,124,93,91,370.7600000000001,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8041,LANDEN,MAINEVILLE,OH,17140,MAINSTREAM,1200.0,49074,14848.788462
449927,449927,2011-08-03,8263,1600027527,118,94,93,316.24,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8263,THE WOODLANDS,THE WOODLANDS,TX,26420,UPSCALE,,51055,18876.99359
449973,449973,2011-08-03,9825,1600027527,525,402,395,1564.5,2.98,3.04,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,9825,DENT,CINCINNATI,OH,17140,MAINSTREAM,,54124,29915.903846
450023,450023,2011-08-03,10019,1600027527,280,221,214,750.4000000000001,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,10019,AT EASTEX FRWY,HOUSTON,TX,26420,VALUE,221.0,35675,19067.673077
450058,450058,2011-08-03,11757,1600027527,350,262,254,1043.0,2.98,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,11757,INDEPENDENCE,INDEPENDENCE,KY,17140,MAINSTREAM,,32943,16903.532051
450103,450103,2011-08-03,11761,1600027527,164,131,130,490.36,2.99,3.04,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,11761,MIAMI TOWNSHIP,LOVELAND,OH,17140,UPSCALE,,53905,23348.064103
450149,450149,2011-08-03,11967,1600027527,56,43,43,150.08,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,11967,NORTHBOROUGH SQ,HOUSTON,TX,26420,VALUE,294.0,25072,15915.74359
450184,450184,2011-08-03,11993,1600027527,152,124,122,424.08,2.79,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,11993,DALLAS,DALLAS,TX,19100,UPSCALE,,57741,26100.711538
450229,450229,2011-08-03,12011,1600027527,187,140,135,521.73,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,12011,SHERMAN,SHERMAN,TX,43300,MAINSTREAM,,41325,23152.782051
450270,450270,2011-08-03,13609,1600027527,256,201,197,765.44,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,13609,VANDALIA,VANDALIA,OH,19380,MAINSTREAM,,55663,21232.115385
450322,450322,2011-08-03,13827,1600027527,413,303,297,920.99,2.23,2.95,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,13827,BEAUMONT,BEAUMONT,TX,13140,MAINSTREAM,,50766,26000.570513
450367,450367,2011-08-03,13837,1600027527,214,179,177,573.52,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,13837,MAGNOLIA,MAGNOLIA,TX,26420,MAINSTREAM,,49164,27261.865385
450411,450411,2011-08-03,13853,1600027527,122,102,100,340.38,2.79,2.98,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,13853,RICHARDSON,RICHARDSON,TX,19100,MAINSTREAM,,53586,15787.391026
450453,450453,2011-08-03,13859,1600027527,207,154,151,573.39,2.77,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,13859,MCKINNEY,MCKINNEY,TX,19100,MAINSTREAM,,47824,15345.237179
450498,450498,2011-08-03,15531,1600027527,101,75,73,301.99,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15531,GOSHEN,GOSHEN,OH,17140,VALUE,,33667,13344.0
450543,450543,2011-08-03,15541,1600027527,111,88,87,331.89000000000004,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15541,LOVELAND,LOVELAND,OH,17140,MAINSTREAM,326.0,38858,18664.525641
450588,450588,2011-08-03,15547,1600027527,130,111,108,388.7000000000001,2.99,3.05,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15547,WOODLAWN,CINCINNATI,OH,17140,MAINSTREAM,,48132,27357.570513
450635,450635,2011-08-03,15755,1600027527,184,138,134,493.12,2.68,2.68,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15755,KROGER JUNCTION S/C,PASADENA,TX,26420,VALUE,351.0,34373,18291.429487
450668,450668,2011-08-03,15763,1600027527,168,136,133,450.24,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15763,WOODLANDS,WOODLANDS,TX,26420,UPSCALE,,47530,12175.846154
450713,450713,2011-08-03,15765,1600027527,139,111,107,372.52,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,15765,CYPRESS TOWN CENTER,HOUSTON,TX,26420,MAINSTREAM,,49068,25350.858974
450758,450758,2011-08-03,17599,1600027527,139,113,111,387.81,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,17599,KEARNEY,MESQUITE,TX,19100,VALUE,300.0,36994,15134.025641
450795,450795,2011-08-03,17615,1600027527,208,145,138,555.36,2.67,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,17615,SUGARLAND,SUGAR LAND,TX,26420,MAINSTREAM,,48632,32490.858974
450836,450836,2011-08-03,17627,1600027527,176,140,138,491.04,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,17627,FLOWER MOUND,FLOWER MOUND,TX,19100,UPSCALE,513.0,59213,18196.820513
450880,450880,2011-08-03,19265,1600027527,297,217,216,885.06,2.98,2.96,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,19265,LATONIA,COVINGTON,KY,17140,MAINSTREAM,,55685,31578.134615
450927,450927,2011-08-03,19521,1600027527,114,88,85,318.06,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,19521,SOUTHLAKE,SOUTHLAKE,TX,19100,UPSCALE,,47757,14051.608974
450973,450973,2011-08-03,19523,1600027527,336,298,289,937.44,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,19523,DUNCANVILLE,DUNCANVILLE,TX,19100,VALUE,400.0,48594,24567.75
451013,451013,2011-08-03,19533,1600027527,282,202,201,786.78,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,19533,DENTON,DENTON,TX,19100,MAINSTREAM,,48330,28243.333333
451056,451056,2011-08-03,21213,1600027527,94,75,74,281.06,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21213,MT. CARMEL,CINCINNATI,OH,17140,MAINSTREAM,,46630,14511.788462
451108,451108,2011-08-03,21221,1600027527,145,118,116,433.55,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21221,MIDDLETOWN,MIDDLETOWN,OH,17140,VALUE,,48128,17009.897436
451155,451155,2011-08-03,21227,1600027527,349,272,266,1043.51,2.99,3.0,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21227,LIBERTY TWP,MIDDLETOWN,OH,17140,UPSCALE,,85710,34874.5
451205,451205,2011-08-03,21237,1600027527,285,214,208,852.1500000000001,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21237,LEBANON,LEBANON,OH,17140,MAINSTREAM,,86517,38465.128205
451256,451256,2011-08-03,21479,1600027527,193,151,149,517.24,2.68,2.62,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21479,WOOD FOREST S/C,HOUSTON,TX,26420,VALUE,,49104,29435.628205
451296,451296,2011-08-03,21485,1600027527,191,144,141,511.88000000000005,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,21485,HOUSTON,KATY,TX,26420,MAINSTREAM,,46369,26472.237179
451334,451334,2011-08-03,23055,1600027527,37,30,30,110.63,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23055,WALNUT HILLS/PEEBLES,CINCINNATI,OH,17140,VALUE,239.0,22920,12999.724359
451365,451365,2011-08-03,23061,1600027527,150,96,95,447.0,2.98,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23061,LIBERTY TWP.,HAMILTON,OH,17140,MAINSTREAM,,42437,16591.301282
451412,451412,2011-08-03,23067,1600027527,90,63,63,269.1,2.99,3.06,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23067,WHIPP & BIGGER,KETTERING,OH,19380,MAINSTREAM,230.0,37319,14555.935897
451458,451458,2011-08-03,23075,1600027527,212,151,149,633.88,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23075,TYLERSVILLE,WEST CHESTER,OH,17140,MAINSTREAM,564.0,51105,18842.429487
451507,451507,2011-08-03,23327,1600027527,327,228,215,876.36,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23327,HOUSTON,HOUSTON,TX,26420,MAINSTREAM,,50722,30258.173077
451546,451546,2011-08-03,23345,1600027527,146,111,110,407.34,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23345,FRISCO,FRISCO,TX,19100,UPSCALE,,46369,21946.846154
451592,451592,2011-08-03,23349,1600027527,198,149,147,552.42,2.79,3.03,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,23349,GARLAND,GARLAND,TX,19100,VALUE,,46212,27822.608974
451633,451633,2011-08-03,24991,1600027527,282,246,241,843.1800000000001,2.99,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,24991,HYDE PARK,CINCINNATI,OH,17140,UPSCALE,1859.0,77730,50618.99359
451684,451684,2011-08-03,25001,1600027527,85,56,55,254.15,2.99,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25001,PINEWOOD,DAYTON,OH,19380,VALUE,351.0,34177,18034.967949
451725,451725,2011-08-03,25021,1600027527,140,108,107,418.6,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25021,HAMILTON,HAMILTON,OH,17140,VALUE,1441.0,62961,34191.00641
451772,451772,2011-08-03,25027,1600027527,419,315,306,1248.62,2.98,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25027,CINCINNATI,CINCINNATI,OH,17140,MAINSTREAM,,62656,43892.923077
451823,451823,2011-08-03,25229,1600027527,476,377,365,1275.68,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25229,CYPRESS,CYPRESS,TX,26420,MAINSTREAM,,59241,34977.435897
451869,451869,2011-08-03,25233,1600027527,188,149,146,503.84,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25233,ANTOINE TOWN CENTER,HOUSTON,TX,26420,VALUE,,46369,35788.032051
451912,451912,2011-08-03,25253,1600027527,286,213,198,795.0799999999999,2.78,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25253,HIGHWAY 75,MCKINNEY,TX,19100,MAINSTREAM,,33931,11934.012821
451949,451949,2011-08-03,25261,1600027527,265,197,195,659.85,2.49,2.66,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,25261,CROWLEY,CROWLEY,TX,19100,MAINSTREAM,,46368,26189.012821
451990,451990,2011-08-03,26973,1600027527,207,174,173,614.7900000000001,2.97,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,26973,MAINEVILLE,MAINEVILLE,OH,17140,MAINSTREAM,,48128,28241.012821
452039,452039,2011-08-03,26981,1600027527,135,85,85,400.9500000000001,2.97,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,26981,SPRINGFIELD,SPRINGFIELD,OH,44220,MAINSTREAM,,42081,25122.442308
452086,452086,2011-08-03,26983,1600027527,108,93,92,322.92,2.99,3.07,1,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,26983,DAYTON,DAYTON,OH,19380,VALUE,,48782,31461.224359
452128,452128,2011-08-03,27175,1600027527,183,136,127,490.44000000000005,2.68,2.68,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,27175,KATY,KATY,TX,26420,UPSCALE,,50224,24901.948718
452173,452173,2011-08-03,28909,1600027527,277,211,208,828.23,2.99,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,28909,MIDDLETOWN,MIDDLETOWN,OH,17140,MAINSTREAM,,85876,28986.108974
452225,452225,2011-08-03,29159,1600027527,218,176,175,608.22,2.79,3.07,1,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,29159,CARROLLTON,CARROLLTON,TX,19100,MAINSTREAM,,54927,25916.532051
452269,452269,2011-08-10,367,1600027527,13,13,13,33.800000000000004,2.6,2.96,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,367,15TH & MADISON,COVINGTON,KY,17140,VALUE,196.0,24721,12706.532051
452308,452308,2011-08-10,387,1600027527,130,118,118,361.4,2.78,2.78,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,387,TOWN & COUNTRY,KETTERING,OH,19380,UPSCALE,270.0,44547,22867.326923
452355,452355,2011-08-10,389,1600027527,50,47,47,138.0,2.76,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,389,SILVERLAKE,ERLANGER,KY,17140,MAINSTREAM,408.0,46073,24766.807692
452403,452403,2011-08-10,613,1600027527,40,36,34,109.2,2.73,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,613,EAST ALLEN,ALLEN,TX,19100,MAINSTREAM,464.0,64926,29386.416667
452450,452450,2011-08-10,623,1600027527,55,54,54,144.65,2.63,2.63,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,623,HOUSTON,HOUSTON,TX,26420,MAINSTREAM,,46930,36740.692308
452496,452496,2011-08-10,2277,1600027527,137,130,130,389.08,2.84,2.84,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2277,ANDERSON TOWNE CTR,CINCINNATI,OH,17140,UPSCALE,,81958,54052.519231
452547,452547,2011-08-10,2279,1600027527,21,20,20,55.02,2.62,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2279,MILFORD-MULBERRY,MILFORD,OH,17140,MAINSTREAM,771.0,44175,23037.442308
452594,452594,2011-08-10,2281,1600027527,86,82,81,224.46,2.61,3.02,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2281,BLUE ASH,BLUE ASH,OH,17140,UPSCALE,,68500,32297.288462
452644,452644,2011-08-10,2495,1600027527,31,31,31,64.78999999999999,2.09,2.65,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2495,PLANTATION PLAZA,CLUTE,TX,26420,MAINSTREAM,407.0,48462,25507.448718
452686,452686,2011-08-10,2505,1600027527,84,75,75,173.88,2.07,2.68,0,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2505,DICKINSON VILLAGE,DICKINSON,TX,26420,MAINSTREAM,319.0,41644,14460.108974
452725,452725,2011-08-10,2513,1600027527,54,47,47,133.38000000000002,2.47,2.47,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2513,HOUSTON,HOUSTON,TX,26420,UPSCALE,,61833,32422.99359
452771,452771,2011-08-10,2523,1600027527,15,15,13,46.05,3.07,3.07,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2523,LANDMARK PLACE S/C,GRAND PRAIRIE,TX,19100,VALUE,252.0,34373,14201.326923
452802,452802,2011-08-10,2541,1600027527,20,19,19,58.4,2.92,3.07,0,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,2541,NORWOOD,ARLINGTON,TX,19100,MAINSTREAM,300.0,29231,11019.352564
452839,452839,2011-08-10,4245,1600027527,22,21,21,60.5,2.75,3.18,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4245,LAWRENCEBURG,LAWRENCEBURG,IN,17140,MAINSTREAM,,58563,19274.673077
452888,452888,2011-08-10,4259,1600027527,46,44,43,135.24,2.94,2.94,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4259,WARSAW AVENUE,CINCINNATI,OH,17140,VALUE,,48813,31177.333333
452932,452932,2011-08-10,4489,1600027527,28,28,28,64.39999999999999,2.3,2.68,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4489,SWEETWATER PLAZA,SUGAR LAND,TX,26420,UPSCALE,,49030,21344.794872
452976,452976,2011-08-10,4503,1600027527,37,34,34,105.82,2.86,2.86,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4503,ROCKWALL,ROCKWALL,TX,19100,UPSCALE,,56230,25289.326923
453022,453022,2011-08-10,4521,1600027527,32,31,29,83.2,2.6,2.68,0,1,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,4521,PARKWAY SQUARE S/C,COLLEGE STATION,TX,17780,MAINSTREAM,418.0,34628,25632.807692
453059,453059,2011-08-10,6179,1600027527,81,72,72,212.22,2.62,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6179,DEERFIELD TWP,MASON,OH,17140,UPSCALE,,54448,35287.974359
453107,453107,2011-08-10,6187,1600027527,36,33,33,88.92,2.47,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6187,ST. MARYS,SAINT MARYS,OH,47540,MAINSTREAM,,55474,20015.320513
453158,453158,2011-08-10,6379,1600027527,41,38,38,99.22,2.42,2.42,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6379,KINGWOOD,KINGWOOD,TX,26420,MAINSTREAM,,50237,20620.423077
453204,453204,2011-08-10,6431,1600027527,33,32,32,83.16,2.52,2.52,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,6431,AT WARD ROAD,BAYTOWN,TX,26420,VALUE,350.0,43698,24321.942308
453239,453239,2011-08-10,8035,1600027527,22,21,21,61.38,2.79,2.79,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8035,OVER-THE-RHINE,CINCINNATI,OH,17140,VALUE,17.0,10788,10434.705128
453270,453270,2011-08-10,8041,1600027527,17,16,16,46.07,2.71,3.07,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8041,LANDEN,MAINEVILLE,OH,17140,MAINSTREAM,1200.0,49074,14848.788462
453317,453317,2011-08-10,8263,1600027527,31,28,26,77.80999999999999,2.51,2.51,0,0,0,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,8263,THE WOODLANDS,THE WOODLANDS,TX,26420,UPSCALE,,51055,18876.99359
453362,453362,2011-08-10,9825,1600027527,83,70,70,224.93,2.71,3.04,0,0,1,GM HONEY NUT CHEERIOS,GENERAL MI,COLD CEREAL,ALL FAMILY CEREAL,12.25 OZ,9825,DENT,CINCINNATI,OH,17140,MAINSTREAM,,54124,29915.903846
